transaction_amount,customer_age,transactions_per_day
1687.8147443470523,31.497384870818284,3
2538.1851707077253,41.61550584446131,6
2197.4599712981453,32.089011517552606,5
2036.3553315391537,43.1537596310072,7
2513.7559853183207,51.37607192802624,3
2152.2581068340646,30.08746144511009,3
1701.2508363175289,36.563669969753114,9
3840.755144299238,43.07463784338964,3
2032.0580493339705,33.205569095204524,5
1080.3150059163918,43.10752616909332,5
1836.8457206532362,44.10938746716914,10
1602.9978213949985,49.915879539237345,5
2754.3800888222836,31.33410949306597,8
2476.9089627753724,27.629472357464778,10
2519.2920409846893,34.61664871479882,2
2096.4876437895155,27.3547242649819,1
2146.357364118693,44.20948024452247,7
2095.9878930157824,25.220735698059478,2
2255.3437487254914,63.66318060077957,2
2759.4333894506594,52.255206477311255,3
2484.8414768779407,38.13833346560346,3
2575.0620562914764,47.541339422977735,4
2574.7573995370617,19.995179492581293,2
2786.4433405599557,65.75710664539514,6
2458.48252284714,31.507639265794616,3
2497.3664399734052,36.67452844710704,4
2953.843432656236,17.584733840927196,6
1934.2247450982884,43.349160352149845,3
1829.341581026671,25.830214272151803,7
1647.743120447229,39.11821337722632,2
2400.603009991141,32.01298123783008,3
1280.4472673294822,26.144816715766222,6
2554.1847528328226,29.152023480611213,2
2239.943798024696,40.483668374940734,8
2924.051834901581,23.90359929844293,4
1930.4454792442552,29.763071618740653,4
2188.1749430203713,45.296007193909254,3
2917.211833311353,66.62727862361744,4
3060.7246057279835,43.25347701508305,5
1925.916198836499,27.91012193604984,9
2399.979677922938,33.961744129204575,2
2461.9304377262265,38.347479067678364,2
2505.5093730916315,34.15632554300722,1
2155.5833873764077,47.93363983410626,6
3004.760868967999,40.39220831315647,5
1260.66308400815,47.986376234008574,1
2068.3783708594037,34.54111830672608,5
2546.3619030251207,52.580502416933825,4
2551.473646572139,36.168658572903,1
3044.0174668381196,27.31691143948209,2
2959.0239662607078,61.95052419146444,6
2142.952106081027,17.925244783427715,6
3014.9291839418324,29.873874021645797,3
1907.2770409224,31.10269362986566,5
2811.9880605355106,65.59136900362219,6
3295.787363131546,57.87544772561163,1
2968.219258770233,54.43320958006417,6
2358.173710938268,34.36275471386035,5
2117.5216755253327,64.68795804225952,8
1459.2747870573926,42.051872042250686,7
2470.7968008528123,48.749897073334346,5
1686.6305246159945,39.976649192168274,3
1863.7759350123347,37.455867715444235,1
1645.0898095948305,35.23043458680983,6
2046.7842170388396,35.69396007238922,3
2284.6168220321597,44.69340813545887,1
2450.4880196411377,42.03919778652927,5
1969.72135052232,37.65381492775948,2
2888.1060385173505,54.6047639196874,6
2185.487108105519,5.365716243851963,2
1866.7526617039643,43.60875972713315,4
2424.46074698389,45.89512577324877,2
3379.9540584490987,50.61659155080687,3
2484.3383115943147,37.28641414841303,2
2100.429404944516,40.28712074122353,3
1459.8962541347128,48.84543221646193,1
2179.3232234653615,54.40283044708198,5
2429.210468798464,34.69410416303355,1
2086.8305098094365,40.93673361440316,5
1384.0384489674502,56.46431360783633,4
1832.1890357731113,14.635702165332638,4
3099.996153488267,30.409861402039564,2
3088.700552051753,54.124195764632596,5
1812.348456937471,50.01791616969133,3
2670.016232959682,43.74689732019364,5
1651.7849683764043,33.06543439579968,2
3072.373955097224,28.299996511160387,8
2434.87971634183,31.496628188333887,7
2822.3028242390938,55.028090429005616,6
1356.6986590496035,31.087130419291192,9
2672.7004060586887,39.11565260663624,4
2295.779264973523,29.709215906520793,4
2768.5609889349635,47.270514331089295,5
2803.1772889538174,32.074010916189145,9
2336.181579211112,36.926467208301446,2
1969.5436984972469,19.48279653652892,1
2728.8329001987217,20.252949401745663,3
2266.9150253271796,38.084405126536566,5
1819.9682755597967,23.42327129282462,4
1793.916272698273,61.15595303267952,3
1487.55957102819,15.323245766765254,4
2019.3398622403151,29.198071714694855,1
2906.480625340908,38.18370953994305,2
2397.8063898379887,33.98353768424637,2
2008.6277617423275,25.85439997669689,5
2742.670765999044,27.46279376555205,3
1842.1378580521362,27.102805147508377,10
2352.4426508830284,34.846061356979305,4
2201.2032950009666,59.47121998469166,4
2728.521844073594,38.85731026214031,4
1432.5243959942745,51.011905383262764,4
1832.3912398019393,43.57673980410956,4
1398.9648874980066,50.25248637780442,4
2157.2218030049016,7.200392671470556,6
2966.285126997837,34.65096176736947,1
2022.00403469056,52.378489654657855,5
2019.123833992392,31.71090594975733,2
2779.448433301275,57.38720481356573,6
2887.702257150415,54.322791691445374,6
2251.2859130021657,32.83956212259791,2
2676.593169727441,32.46520129049008,5
1707.6750025171295,26.850335734100845,4
3057.8858836589775,31.074463449498225,2
3481.7884616653782,24.44152029414193,5
2586.668685153799,42.71692298476306,4
1153.6176082614597,21.98348857318923,4
1992.9733556812187,44.64106317809244,4
2637.0539269181268,44.90886566590274,4
2068.1843515585006,19.726751542976853,4
2999.7092048375534,55.048004669611736,3
2623.486495439726,43.64970223856744,3
1911.438474578812,46.246678235893555,4
2317.745645924189,29.654682783029507,3
1808.3917286485005,44.8461703032043,4
2199.578316873157,50.39032794694272,2
1994.9737177620966,36.91530761094855,6
2946.118990128171,60.02114705173197,3
3463.8066312570472,38.484710984042316,3
1512.8464167203365,50.54864380497722,1
1242.2310425846363,41.22309687984521,2
2165.155167981738,44.44073686142554,4
1464.8713656442246,19.615345056017507,3
2325.4163820190042,42.081591120369,6
2711.91486259326,29.915273886170077,4
3121.7780434967535,28.689618636445434,3
2410.7670072934047,57.18513502912576,1
2193.7646263327315,35.648527271314165,5
1211.8882958848037,26.963679859269536,4
2314.401832052189,34.04955209080238,3
2339.207993302204,23.69504748185895,3
2651.42624781701,53.772729150158966,3
1910.3315441589998,30.347511814168335,4
2060.721069870277,43.82229927338036,5
1487.0987595826987,52.917173856313575,6
1039.788956213764,32.49832050663798,6
1690.326600061769,43.85224675500065,3
1436.320802160841,26.669053396051268,2
2485.1917624813364,64.90346526025053,1
2015.0262688332284,48.30018148078284,6
2003.969578458866,35.88132917363114,5
1758.5728246036333,29.4988289602214,3
522.0890121181615,36.74603791876411,6
3129.5709118111527,34.26017905413329,4
1749.8512124727663,59.482390093994574,3
2073.168961582551,24.519118055636078,6
1499.8093090908792,39.48281565619224,1
2834.5616888923487,37.79828126702919,3
2378.8859153705284,36.708486696206435,3
1845.4990931037723,36.805216795678234,5
2084.273713760787,36.723221088674684,2
3222.9989571686783,47.6037267296531,6
2259.866812465297,44.69882891141678,7
2200.046554311252,42.608027725100655,4
1782.240182623404,4.626117016402041,3
1257.9803672402334,41.2977436157948,4
2211.9787295313604,19.787967038129093,2
2479.0168117785397,45.10952179449408,6
2904.7714553802184,54.21947104327566,1
1063.3269060251896,27.81136976152594,3
1681.1970201373342,35.12041205423023,3
1980.5924001939525,31.407087244417035,4
2298.085533284739,51.589749533324806,5
2220.2314696593676,39.0453067379928,2
2233.0712228720017,57.01162318622967,9
2524.4528322134693,42.551296232421265,6
1803.18878907149,40.666951986994015,8
2813.777793228532,38.7502746086312,2
2538.3988429347146,46.9979130918307,11
2124.0922547295563,18.885451819301224,9
3180.4993955389036,38.93878351072561,4
3156.0288195644716,37.22948911899239,5
2813.092445356595,45.97960709873543,5
639.7937761877142,35.935282335385594,11
3168.4198009948864,26.57392122421063,4
2737.117187359564,38.080857424116694,2
3403.5247507421154,26.088754182448223,6
2980.6055254534463,16.82211566153766,4
3168.088472623507,45.99834729634042,3
2783.260167599208,44.369677299641374,2
3041.7812592550317,43.138000383929324,2
3396.768057403942,52.33221264140392,1
2419.1051061080134,30.68464920665682,3
1435.2732007570287,22.257744429516194,2
2130.896504991672,37.22967245511151,2
2514.4700796608904,34.177496703234986,7
2341.1881714043566,28.734747115529245,5
1614.3909186123155,37.12165931163425,5
1402.9128061427616,31.27234339174957,6
1892.3605322508438,17.803941883074856,2
2744.256755791283,33.147056401268635,7
3169.186873952633,25.499873166257572,3
2804.1121875777358,40.54812878772015,0
2881.585007912775,30.783617659352796,9
2255.5514347600433,50.22794621555157,4
1341.8546482617198,55.64252673994652,4
2049.628680514512,45.47319510313097,4
2157.679573470192,20.93871199818348,2
2026.6211322403747,54.55715598766943,2
2330.0821759560445,55.33292495411142,4
2542.780867941123,38.20669562438735,10
2769.1583535339237,52.55218776369085,5
2147.0340745985163,31.93157348148654,1
1252.9323268954736,17.471294716654516,4
2034.4172543898758,29.63687117516247,3
2324.040718345591,57.02230952649232,7
2972.5443571733745,21.59812084027379,4
1987.7056867987421,37.994734101246436,3
2581.898995619671,38.37558282674233,3
2459.548344799488,32.35728331635407,3
2324.1452932178636,33.12126240179173,2
2811.7933256285255,38.79474047659823,1
1936.5373417860806,31.816214238718,4
1983.647452696066,22.35735653115276,4
2293.4545472981745,40.365351372378015,5
1947.919422198465,49.80703240689469,2
2579.40676008003,47.56529770518763,5
1907.744232598627,29.092909858712073,1
2424.467314259824,24.236492930845564,3
2244.904977167284,34.87393329629744,3
2418.209280627188,55.245706607752304,5
2047.1422327153284,45.101578868555,3
2113.5014380102452,45.74361144473657,4
2352.8050973983773,47.78842646964044,5
2411.140978388722,42.62843218770445,5
2297.688946534864,39.32669402374937,5
3237.9492960821963,45.28537586312765,4
1755.0946946922936,31.992172853601783,3
2264.6879127760076,22.440906874970473,5
1434.5040378356584,45.95296628086756,6
2504.6448132670625,51.615119163241474,8
1686.6144049927523,25.699448667083654,5
2146.9293592678832,47.0411363065749,2
2095.3646210677707,56.48842284727009,0
2454.490119630644,37.97529178067167,3
1995.964995350151,29.001975967840792,3
1972.5818662683098,39.35320540879431,9
3089.721055247244,31.944126349792285,2
2456.5117347609894,31.215968790479582,5
1991.4220313877527,42.76502473998697,5
2162.041480503823,20.35897577467115,3
3204.9452237489095,22.1167818525855,1
2170.659316961897,38.21219968411337,4
1920.8978572661867,37.75460607196326,3
1923.252117430484,41.7791003474393,11
1997.9804354557325,58.62747927331728,3
1973.0262526653028,39.14965439683403,4
1596.1936834079163,44.57989365368274,2
1681.689946679162,27.26913770823905,2
1843.8737941012464,46.44731429868191,5
2625.364060149204,32.20970048378254,4
2090.3194919999196,38.78562915839203,3
2186.061070998278,36.80266512423922,4
2998.5484138901934,49.36271658405434,4
3012.25393246613,23.590257901875006,5
2144.8312812742456,12.884375019234565,2
1953.0250691241251,35.65224033203283,7
1824.5633274795541,43.153843825956365,8
2681.0266733395306,39.6749631338825,4
2187.4110215627416,51.554246611553026,5
2087.4278103224656,42.81109941597635,1
1852.484483674346,31.79766834954154,7
1876.6834750437363,12.420378304463515,3
2476.0320053212845,35.3895654238526,6
1576.5089537620058,49.30754902483578,2
2847.177781583366,33.68747439066174,5
2006.3854459017948,38.31152290045541,2
2217.700230661514,42.634962797373795,4
1564.6621230226951,26.831783883252026,6
2293.1987339666994,44.855594863026994,6
2119.423481520192,56.00833969001876,6
2272.455670628943,36.09905312917253,6
3109.4398940990395,25.58029135984468,6
2397.733925184632,37.26738870275829,3
1862.937448719808,13.531774805302444,4
1908.7740491993875,41.70593590374278,4
2627.322152252573,42.97501815413437,4
3014.281310046383,56.43199923230118,2
2455.0549114130777,35.86605728176713,4
2678.792009505123,42.493338719611174,4
2635.3557478351877,28.525830873755087,5
3080.4854273466367,34.07930167422413,6
1227.725405000682,21.22296019671582,5
2666.9704166174906,35.85731416588441,4
2841.05482414696,34.641599311295785,7
1563.7019616254347,41.29119742697785,8
1812.8824987964713,31.14043431634097,4
1832.0694882545156,38.91679886072601,8
1899.1653919924393,34.33281938831568,6
2035.0556219854607,34.35350672870534,9
2433.431547180218,38.88398558559333,8
2776.1210581420532,38.44575236548711,1
2894.724326772695,46.37291442956803,3
1839.19731635772,36.672926624571815,7
1835.4133507133595,34.151261159646964,5
3023.702012008923,36.01111810404051,1
2655.7091644802545,30.138694714749082,8
2345.575663027948,34.04097797076661,2
2560.3351715552317,60.342745843805545,6
2283.6079199817077,27.960533632345463,1
2588.521575676188,34.934780327327594,2
2115.1633169218426,33.73762470403341,9
2447.842713941577,35.281112265311606,4
1469.199672296777,34.356367602337656,1
1921.7186378460128,41.071641113431,3
1927.643852765311,19.18807388469026,3
2094.0854817361974,49.40888619785205,2
1790.4177098711384,44.95841079606417,2
2006.5510057973052,24.32841255330552,5
1467.0722656810335,13.040149997523585,7
2601.7852620171952,27.252206392444588,6
2254.617564598733,35.330668924301655,4
1362.1358157231907,66.38321088559853,7
1840.8435491993298,43.97582661471701,9
2485.130785159192,18.116513859003966,3
2001.3379294878157,30.413789446089616,4
1916.6821969240468,37.41466320099718,2
2258.974027645558,40.790519097279066,2
2488.978644348019,23.537762536585348,9
1510.0061486284617,36.515107492252326,6
2602.5706646698336,30.105969486284053,10
1859.8386951159428,25.85865581137452,4
2290.1396174626107,40.855552113688496,5
2280.51892261967,46.512648907871046,3
2010.1136349681242,47.25145404657781,3
1736.9871396281071,44.31824986247263,3
2142.872398549255,32.52893513545711,4
3193.931669991357,45.860047376098564,3
1551.0787332450031,41.399598819147165,0
3230.7721605076817,39.47336071247214,5
2157.153355907907,31.271375661280217,4
2319.4542793987516,32.53436259924319,6
1702.3090537384,38.81275629737009,5
1875.8018208273857,64.83861913684052,5
2023.3996924790895,41.313667281005294,7
1724.8677660171484,31.276926475246853,4
2185.0951234460204,28.843716105336128,4
2076.1412595062757,32.59056726078177,5
3317.9296283396534,61.95022792303972,3
1658.7141978757463,33.608176894594415,3
2356.479784211723,47.97557588071314,4
2436.3154550460035,33.86478929981508,6
1711.3236982414894,40.87302995407592,6
2677.755122499061,46.709198014095946,3
2080.9201429151044,31.709068652090835,1
929.1856916293129,30.947771804319533,5
2662.917286657511,56.247566639008625,5
1685.6825137437,48.83052184385377,5
1723.7237796234954,46.69739550559801,3
2678.346145590819,46.660039224352055,1
2109.0611846698525,43.05533037142172,4
2804.774682803325,60.195533944925714,4
2965.591352450925,38.48299132064872,1
1945.2893468227362,44.34988603921011,5
2736.2943727752668,22.039957785465862,3
1884.496559233915,28.92543244749635,0
3528.213754422697,24.790991001814554,1
1918.8736475078317,52.014699418677644,2
2864.3480925280023,9.922058327771751,4
2764.0845142348667,33.57458974972005,3
2473.8483021599136,5.069227370733152,0
1931.2012612208243,28.855833149699208,6
2216.731379432225,32.59956155294947,2
1115.5265378804963,53.233582031734485,4
2423.4310211102375,42.36290733143603,2
2492.2884320656117,28.83544324338137,3
2373.4246804837544,49.72560091705009,6
664.6816057890933,38.19615479982733,5
1603.899955200604,38.413235445779776,1
1888.5499594332355,24.770613414508087,2
2460.4124132539755,27.109849147065468,3
2459.1363981036416,28.92392970059923,4
2206.3769144158514,38.511074004696084,7
2649.385045132176,38.856742996787425,4
1735.5666935834051,54.9850192987645,2
2635.629253131698,42.23560684731618,3
2561.10815766194,8.216777369606813,5
2507.6551030608507,40.8890618665886,2
2199.877762902889,22.04982008215714,6
3306.909103657194,27.374319829273098,3
2571.2576286694334,29.06613581101037,2
1767.4152752105426,30.70327844136468,7
2436.5680116547915,22.873356687556665,4
2713.86585739082,40.23830203797517,2
1976.5402705916297,22.48117486399945,7
2899.0997358121044,41.923343679748314,5
2510.118538143806,62.606681847677926,3
1011.636914284059,23.3770503517253,2
2464.8195875358597,34.87038665226856,4
2076.6839650730067,10.24196901236283,2
2595.4488979979546,34.68971177732853,3
2819.318162138498,45.06988867894632,3
2407.3391259279997,45.92703154492994,2
3215.8887286695826,38.851001033125065,10
2201.711213490077,47.781897672348734,7
2643.649802679631,66.00659989537071,3
2742.718415500541,56.835351561813596,2
2246.459717108997,32.252269776493996,6
2728.32586938778,22.037856148865878,4
1972.929857060807,33.53233441768816,4
2067.5873695383298,27.583189578209172,5
1578.1312203150283,42.964823026510956,4
2432.775014003526,25.006871066275522,5
2478.8884217198893,37.19895324150624,3
2948.594737218576,47.218154599899414,6
2735.127002395736,36.892345399011056,5
2143.362443843912,27.59054794977424,2
1652.0011719661477,50.92295463344261,2
2538.067721385986,17.3312096077079,5
2910.914244828053,34.39425438534791,5
2715.351735592169,37.54173974280532,5
2896.462638671508,38.174995242395944,8
2183.4607578409664,39.98545661685889,9
2043.3595675033948,44.71483801790443,7
1894.7042562725105,37.61051817050114,5
2269.2569433625226,33.951358896419514,4
2256.7750622171493,33.51651720874335,6
2413.672695696514,31.2733261775781,2
2228.8863986304705,46.66297656759552,2
2226.504748650276,30.888186725758338,6
1872.8182708653208,47.31448219909069,7
2817.89045745332,38.20898990485858,5
2342.084934234041,32.266197124582575,1
2204.055836143095,44.802479373185484,6
1888.9139107129374,29.9980068280457,4
1567.4477892849027,45.02002444801034,3
3019.3803059021393,40.33998733310963,1
2605.051289472494,31.440428419988873,7
1406.8451865865181,43.81498296868015,2
